@RELATION california_housing

@ATTRIBUTE "Longitude" NUMERIC
@ATTRIBUTE "MedInc" NUMERIC
@ATTRIBUTE "Latitude" NUMERIC
@ATTRIBUTE "AveRooms" NUMERIC
@ATTRIBUTE "AveOccup" NUMERIC
@ATTRIBUTE "MedHouseVal" NUMERIC

@DATA
-117.9,2.4833,33.8,3.8443579766536966,3.4228274967574577,1.575
-117.9,3.0789,33.8,3.82122905027933,5.418994413407821,3.5
-117.9,4.375,33.8,5.205741626794258,3.444976076555024,2.125
-117.94,4.2759,33.81,5.513119533527697,2.717201166180758,2.38
-117.94,3.256,33.81,3.804395604395604,2.476923076923077,2.143
-117.94,5.8461,33.81,6.323529411764706,3.2549019607843137,2.274
-117.94,4.5714,33.81,5.044444444444444,2.3333333333333335,2.432
-117.94,4.9429,33.8,5.839679358717435,3.006012024048096,2.548
-117.94,3.6771,33.81,4.538461538461538,2.9615384615384617,1.722
-117.93,4.8611,33.8,5.950177935943061,3.170818505338078,2.319
-117.95,4.0735,33.82,6.137931034482759,2.954022988505747,2.087
-117.95,4.3269,33.82,6.648809523809524,2.952380952380953,2.247
-117.96,3.63,33.82,4.752079866888519,2.4941763727121464,1.834
-117.96,3.7917,33.82,5.133709981167608,2.849340866290019,1.974
-117.96,4.7667,33.8,5.244604316546763,3.5107913669064748,1.952
-117.96,5.2384,33.81,5.543269230769231,4.25,1.774
-117.96,4.7772,33.81,4.985915492957746,3.4507042253521125,1.825
-117.96,4.7738,33.81,6.048484848484849,4.2696969696969695,1.8
-117.96,3.707,33.82,5.08411214953271,3.8130841121495327,1.804
-117.96,3.6422,33.82,4.344202898550725,2.6449275362318843,2.094
-117.95,5.118,33.81,6.049122807017544,3.3087719298245615,1.952
-117.96,4.4663,33.81,5.725663716814159,3.0117994100294987,1.839
-117.95,4.025,33.81,5.976086956521739,2.9717391304347824,2.407
-118.0,4.3636,33.81,5.510204081632653,3.4675324675324677,2.018
-118.0,3.5268,33.81,4.493197278911564,2.8945578231292517,1.747
-118.01,4.5179,33.81,5.40117994100295,2.3864306784660765,1.771
-118.0,3.1087,33.82,4.735015772870662,2.358044164037855,2.028
-118.0,4.1276,33.81,4.429936305732484,2.785031847133758,1.538
-118.0,3.7059,33.81,5.199029126213592,2.296116504854369,1.463
-117.99,3.975,33.8,3.9081632653061225,4.969387755102041,1.625
-118.0,2.8835,33.81,4.4476744186046515,2.566860465116279,1.965
-117.99,2.8625,33.82,4.958695652173913,3.282608695652174,1.896
-117.99,2.4526,33.81,4.332453825857519,4.296833773087071,1.829
-117.99,2.2,33.81,3.22,3.14,1.531
-117.99,4.1667,33.81,2.7142857142857144,4.714285714285714,1.625
-117.98,2.582,33.81,4.617801047120419,3.0157068062827226,1.818
-117.98,3.7201,33.81,4.602453987730061,2.798773006134969,1.831
-117.98,5.152,33.81,5.571428571428571,2.9751552795031055,2.156
-117.97,2.8042,33.81,4.017982017982018,2.4545454545454546,2.063
-117.97,4.485,33.81,5.276315789473684,3.844298245614035,1.806
-117.99,3.3281,33.8,5.102728731942215,4.054574638844302,1.808
-117.99,4.5263,33.79,6.552380952380952,4.393650793650794,1.69
-117.99,3.1801,33.79,4.814814814814815,3.0974658869395713,1.905
-117.99,3.9566,33.79,5.068281938325991,5.004405286343612,1.678
-117.98,5.4876,33.8,6.163265306122449,3.139941690962099,2.275
-117.98,4.1115,33.79,4.908333333333333,3.45625,1.797
-117.98,4.3036,33.8,5.375621890547263,3.7388059701492535,1.914
-117.97,5.4631,33.8,6.589403973509934,3.562913907284768,2.256
-117.97,3.6849,33.79,5.529610829103215,2.883248730964467,2.114
-118.0,3.6531,33.79,5.642638036809816,2.791411042944785,1.435
-117.99,3.5313,33.78,4.516913319238901,2.431289640591966,2.13
-117.99,3.2857,33.79,3.945827232796486,2.7642752562225477,2.133
-117.98,3.9798,33.78,5.017761989342806,3.3889875666074603,1.875
-117.97,4.1818,33.79,5.5565610859728505,2.916289592760181,2.242
-117.99,3.1049,33.78,4.644695543000628,2.231010671688638,1.739
-117.97,3.9479,33.78,5.362862010221465,3.594548551959114,2.038
-117.98,3.2636,33.78,4.625,3.1532608695652176,1.802
-117.96,3.4821,33.8,5.126614987080103,2.891472868217054,2.313
-117.96,5.2816,33.79,5.965174129353234,3.13681592039801,2.218
-117.96,5.244,33.8,5.488970588235294,2.9816176470588234,2.18
-117.96,4.425,33.8,6.103359173126615,3.062015503875969,1.884
-117.95,5.6935,33.79,6.380246913580247,3.0444444444444443,2.183
-117.95,3.9536,33.78,4.987878787878788,2.647272727272727,1.91
-117.96,2.0677,33.79,3.7614107883817423,2.4273858921161824,2.145
-117.96,6.37,33.78,6.129032258064516,3.032258064516129,2.292
-117.94,2.8,33.8,3.899575671852899,2.5615275813295617,2.143
-117.95,4.4667,33.79,5.812375249500998,3.2435129740518964,1.906
-117.95,4.6389,33.8,5.664383561643835,3.0993150684931505,2.146
-117.95,5.237,33.8,6.187817258883249,3.218274111675127,2.157
-117.94,4.7986,33.79,5.701227830832196,2.5948158253751705,2.365
-117.93,4.3906,33.78,5.8621621621621625,2.7513513513513512,2.313
-117.94,4.7731,33.78,5.837777777777778,3.131111111111111,1.992
-117.93,4.0909,33.79,6.043478260869565,3.1713554987212276,1.908
-117.93,5.2129,33.79,5.937190082644628,3.533884297520661,1.934
-117.92,4.5739,33.79,6.01010101010101,3.478114478114478,1.905
-117.92,3.1726,33.79,4.190692395005676,3.0454029511918277,1.987
-117.92,2.8622,33.79,4.516501650165017,3.097359735973597,1.843
-117.91,4.25,33.79,4.493387589013225,2.8067141403865716,1.703
-117.91,4.0362,33.78,5.100934579439253,4.1551401869158875,1.779
-117.93,3.9018,33.78,5.245508982035928,2.6191616766467067,1.823
-117.92,3.522,33.77,4.065241844769404,3.691788526434195,1.903
-117.91,3.045,33.78,4.44364012409514,3.718717683557394,1.84
-117.92,3.4837,33.78,4.672316384180791,3.0084745762711864,1.865
-117.95,2.9726,33.78,3.603448275862069,2.0456389452332657,1.338
-117.94,4.5052,33.77,4.636363636363637,4.246753246753247,1.708
-117.94,3.2591,33.77,4.128133704735376,3.1128133704735377,1.759
-117.94,3.8056,33.78,3.988919667590028,2.5013850415512464,1.711
-117.94,3.0125,33.78,4.271428571428571,2.3285714285714287,1.661
-117.93,4.5833,33.77,5.627450980392157,3.283422459893048,1.907
-117.96,2.4931,33.78,3.977653631284916,2.845437616387337,2.361
-117.95,3.7303,33.78,4.315789473684211,2.5864661654135337,1.885
-117.96,4.875,33.78,6.2809917355371905,2.71900826446281,2.693
-117.95,4.1917,33.77,4.776699029126213,3.605177993527508,1.818
-117.95,3.2632,33.77,4.848039215686274,3.3872549019607843,1.809
-117.96,4.1321,33.77,4.975113122171946,3.141402714932126,2.228
-117.97,2.9414,33.77,4.6776470588235295,3.0047058823529413,1.622
-117.97,2.7157,33.77,3.7865497076023393,2.502923976608187,3.5
-117.97,2.6618,33.77,4.210131332082551,2.8949343339587243,1.796
-117.99,3.4955,33.77,3.709447415329768,2.8823529411764706,1.609
-117.98,3.6333,33.77,4.094545454545455,2.8654545454545453,1.698
-117.97,3.1771,33.76,5.046070460704607,3.5257452574525745,1.94
-117.98,4.0955,33.77,4.888217522658611,3.0725075528700905,1.742
-117.98,4.32,33.76,4.788643533123029,3.4258675078864353,1.969
-117.97,4.7464,33.76,4.714285714285714,3.064625850340136,1.875
-117.96,4.2813,33.76,4.339869281045751,3.30718954248366,1.895
-117.96,3.7734,33.76,4.781783681214422,4.03415559772296,1.939
-117.96,2.7986,33.75,4.586837294332724,3.316270566727605,1.761
-117.95,4.1295,33.76,5.332361516034985,4.965014577259475,1.88
-117.94,4.2386,33.76,4.915851272015655,3.6418786692759295,1.842
-117.94,3.7232,33.76,4.353474320241692,3.7250755287009065,1.762
-117.95,4.3512,33.76,4.976100628930817,4.020125786163522,1.914
-117.94,4.015,33.75,5.017142857142857,4.266666666666667,1.867
-117.96,4.6167,33.75,5.777292576419214,3.7205240174672487,2.373
-117.96,2.78,33.75,4.243542435424354,2.9981549815498156,1.963
-117.95,6.6355,33.75,7.210909090909091,3.9927272727272727,2.761
-117.95,5.1416,33.75,5.944281524926686,4.120234604105572,2.314
-117.97,4.0508,33.76,4.9623188405797105,3.0028985507246375,1.839
-117.97,3.9107,33.75,5.186728395061729,4.180555555555555,1.907
-117.97,3.75,33.75,5.393103448275862,3.3551724137931034,1.904
-117.93,4.1577,33.76,4.484593837535014,4.633053221288516,1.741
-117.93,4.2219,33.75,4.5394736842105265,4.842105263157895,1.628
-117.93,3.5967,33.75,4.257391304347826,2.897391304347826,1.416
-117.93,3.371,33.76,4.04969696969697,4.098181818181819,1.618
-117.93,4.05,33.76,4.471317829457364,4.051162790697674,1.779
-117.92,3.3629,33.75,4.115044247787611,2.674336283185841,1.375
-117.92,4.0313,33.75,4.444444444444445,3.2708333333333335,1.475
-117.89,4.4732,33.77,5.482978723404256,3.9340425531914898,1.948
-117.9,3.9613,33.77,5.17312661498708,4.459948320413437,1.823
-117.91,3.0902,33.77,4.168042010502625,3.40960240060015,1.904
-117.91,3.8506,33.76,4.944845699277741,3.4497701904136573,1.674
-117.92,2.8438,33.76,4.6390532544378695,3.9171597633136095,1.743
-117.91,2.8594,33.76,4.151458137347131,4.532455315145814,2.151
-117.92,2.6442,33.75,4.1342592592592595,5.319444444444445,1.563
-117.92,3.0625,33.75,3.930348258706468,5.9502487562189055,1.428
-117.91,3.0635,33.75,3.4807121661721068,5.700296735905044,1.6
-117.93,3.9219,33.74,4.466666666666667,2.5074074074074075,1.426
-117.93,3.1403,33.74,3.5417558886509637,3.9464668094218416,1.53
-117.93,3.3017,33.74,3.2436548223350252,3.3807106598984773,0.875
-117.92,3.1773,33.74,4.165915238954013,3.052299368800721,1.865
-117.92,2.1838,33.74,3.578602620087336,5.486899563318778,1.597
-117.91,3.3846,33.74,2.930327868852459,5.713114754098361,1.625
-117.92,4.3882,33.74,5.082139446036294,3.830945558739255,1.893
-117.93,3.9816,33.73,4.928667563930014,4.049798115746972,1.795
-117.94,4.2222,33.74,5.323308270676692,3.907268170426065,2.072
-117.94,5.2563,33.73,5.878151260504202,3.4565826330532214,2.114
-117.95,3.7162,33.74,4.91651865008881,2.0994671403197156,2.012
-117.95,5.4485,33.74,5.685714285714286,3.983673469387755,2.252
-117.95,5.9838,33.74,6.646840148698884,3.431226765799257,2.719
-117.98,4.1603,33.7,4.3907284768211925,3.0927152317880795,1.605
-117.98,4.4766,33.71,5.670761670761671,2.705159705159705,2.3
-117.99,3.6696,33.71,4.868811881188119,3.0965346534653464,2.188
-117.98,4.8611,33.71,5.176630434782608,2.983695652173913,2.296
-117.96,6.0905,33.68,5.631147540983607,2.9959016393442623,2.248
-117.97,4.6452,33.68,5.572815533980583,2.7993527508090614,2.738
-117.96,4.7656,33.68,5.8425655976676385,3.163265306122449,2.307
-117.96,2.3674,33.68,5.348453608247422,1.6845360824742268,2.192
-117.96,4.25,33.68,5.439899833055092,2.87228714524207,1.521
-117.97,5.7301,33.68,6.2444444444444445,3.299145299145299,2.609
-117.95,4.875,33.69,5.42911877394636,3.1302681992337167,2.304
-117.95,5.0287,33.68,6.029490616621984,3.514745308310992,2.65
-117.95,5.5312,33.68,5.623376623376624,3.6201298701298703,2.392
-117.95,3.6364,33.68,6.465408805031447,2.138364779874214,2.528
-117.95,3.0417,33.67,4.926605504587156,1.694189602446483,1.373
-117.95,8.289,33.67,6.788679245283019,3.056603773584906,3.724
-117.95,6.8226,33.66,7.977678571428571,2.8526785714285716,3.298
-117.95,7.3719,33.66,7.104591836734694,2.770408163265306,3.374
-117.98,3.7315,33.65,4.638386648122392,2.086230876216968,1.979
-117.98,4.2159,33.65,5.705555555555556,2.422222222222222,2.113
-117.98,6.5501,33.65,6.868068833652008,3.0554493307839388,2.949
-117.98,3.8187,33.64,5.099173553719008,2.1818181818181817,1.375
-117.97,4.2566,33.74,4.819444444444445,2.1777777777777776,1.392
-117.97,3.599,33.74,5.707910750507099,2.918864097363083,2.62
-117.97,5.7121,33.73,6.335347432024169,3.676737160120846,2.225
-117.97,5.0875,33.73,6.07168458781362,3.172043010752688,2.242
-117.96,4.1484,33.74,4.655352480417754,2.6762402088772848,2.3
-117.96,6.6324,33.73,7.129098360655738,2.9795081967213113,3.476
-117.97,7.2845,33.73,7.052631578947368,3.616298811544992,3.018
-117.97,5.4286,33.72,6.602649006622516,3.172185430463576,2.734
-117.95,5.9582,33.72,6.176938369781312,3.355864811133201,2.88
-117.96,6.8645,33.72,7.302973977695167,3.453531598513011,3.182
-117.93,6.7919,33.73,7.377981651376147,3.434862385321101,2.956
-117.93,7.6709,33.72,7.691379310344828,3.6120689655172415,3.195
-117.92,4.4728,33.73,6.042857142857143,3.335714285714286,2.058
-117.92,3.9929,33.73,4.571047957371226,2.8161634103019537,2.258
-117.92,5.5501,33.72,6.662650602409639,3.0522088353413657,2.742
-117.96,5.5702,33.71,5.356435643564357,2.775990099009901,3.426
-117.95,3.4133,33.71,4.052173913043478,2.197324414715719,2.909
-117.96,4.5962,33.71,7.12280701754386,3.429824561403509,3.045
-117.95,6.1092,33.71,6.8161764705882355,3.0441176470588234,3.065
-117.94,5.9449,33.71,6.45979020979021,3.11013986013986,2.765
-117.93,4.1366,33.71,4.38388625592417,2.4976303317535544,1.588
-117.94,6.1181,33.7,6.7416201117318435,3.451117318435754,2.845
-117.95,6.9261,33.69,7.150753768844221,3.273031825795645,2.846
-117.95,5.343,33.7,6.3180327868852455,2.8251366120218577,2.319
-117.98,7.0907,33.69,7.50853889943074,3.366223908918406,3.502
-117.97,6.799,33.69,7.077452667814113,3.2461273666092945,2.92
-117.98,7.8195,33.7,8.60234899328859,3.593959731543624,3.905
-117.96,5.3428,33.7,6.373737373737374,2.6911976911976914,2.793
-117.96,4.725,33.7,6.442260442260443,2.71007371007371,2.896
-117.96,6.091,33.69,7.229166666666667,3.053240740740741,2.904
-117.96,7.7313,33.69,6.793478260869565,3.375,3.167
-117.98,6.3749,33.7,7.0,3.5212981744421907,2.78
-117.98,5.6825,33.71,6.69921875,3.126953125,2.646
-117.97,5.3737,33.71,6.211678832116788,3.2530413625304138,2.529
-117.97,5.8195,33.71,6.585513078470825,3.3098591549295775,2.861
-117.99,4.0345,33.7,5.466124661246613,2.8807588075880757,2.294
-117.98,4.4148,33.7,5.8563049853372435,2.7917888563049855,2.392
-117.99,3.7479,33.69,5.084084084084084,2.575075075075075,2.13
-117.98,5.7117,33.69,5.774881516587678,2.3364928909952605,2.472
-117.97,5.6765,33.67,6.279742765273312,2.9083601286173635,2.651
-117.97,5.8541,33.66,6.448105436573312,3.0823723228995057,2.815
-117.96,7.0173,33.67,8.073783359497645,3.467817896389325,3.821
-117.96,7.5699,33.66,8.127572016460906,3.157750342935528,3.333
-117.96,7.0151,33.65,9.691891891891892,3.2900900900900902,3.506
-117.97,5.3674,33.65,6.875722543352601,2.8554913294797686,3.393
-117.97,6.1572,33.63,7.051136363636363,2.727272727272727,3.44
-117.96,5.7395,33.65,6.26685393258427,2.728932584269663,2.898
-117.96,7.8453,33.65,6.527331189710611,2.9260450160771705,3.433
-117.96,4.0229,33.65,4.765873015873016,2.048941798941799,3.631
-117.98,6.8939,33.61,7.131944444444445,2.9027777777777777,3.839
-117.97,6.2984,33.73,6.022801302931596,3.3322475570032575,2.698
-117.98,3.4679,33.73,3.8483935742971886,2.2008032128514055,2.197
-117.98,6.0494,33.72,5.175824175824176,3.183150183150183,2.404
-117.98,5.2655,33.72,5.532028469750889,3.3647686832740216,2.431
-117.98,5.8252,33.67,5.144414168937329,2.2643051771117166,2.647
-117.98,6.1624,33.66,6.507380073800738,2.97970479704797,2.794
-117.97,6.979,33.67,6.7057057057057055,3.2522522522522523,3.307
-117.97,2.8061,33.66,4.8798076923076925,1.5817307692307692,1.803
-117.98,7.3982,33.68,7.194915254237288,3.266949152542373,3.691
-117.98,6.2473,33.68,6.8927392739273925,2.8118811881188117,2.819
-117.98,6.8039,33.68,6.81413612565445,3.31151832460733,3.329
-117.97,7.3731,33.68,7.235955056179775,3.565008025682183,3.908
-117.97,5.5105,33.68,6.7053941908713695,2.904564315352697,2.321
-118.01,5.888,33.67,5.922448979591837,2.295918367346939,4.477
-118.01,5.041,33.67,4.626614987080103,2.124031007751938,3.976
-118.01,4.355,33.66,5.00989010989011,2.1417582417582417,4.292
-118.0,4.2289,33.66,5.154336734693878,2.1543367346938775,4.427
-118.02,2.8352,33.65,6.385964912280702,1.8922305764411027,4.083
-117.99,4.7245,33.68,4.540295119182747,2.2690124858115777,2.736
-117.99,3.5848,33.68,4.487804878048781,2.3215077605321506,1.869
-117.99,4.2165,33.67,4.962085308056872,2.7314375987361768,2.346
-117.99,3.4899,33.68,4.29778933680104,2.954486345903771,2.167
-117.99,4.625,33.67,5.037037037037037,2.3492063492063493,2.822
-117.99,4.0385,33.67,4.565573770491803,2.2991803278688523,3.5
-117.99,3.5859,33.67,4.0,2.1347517730496453,2.625
-118.0,3.2353,33.66,4.40282131661442,1.974921630094044,2.529
-117.99,4.6591,33.66,5.635593220338983,2.597457627118644,3.531
-117.99,3.0625,33.66,5.48695652173913,1.653913043478261,2.688
-118.02,4.3409,33.62,5.26392572944297,2.0,2.714
-118.05,10.1154,33.65,8.093425605536332,2.7993079584775087,4.777
-118.0,6.4858,33.68,5.55779427359491,2.171792152704136,2.854
-118.0,4.8125,33.67,5.8734177215189876,2.4066455696202533,3.878
-118.0,4.0121,33.71,4.951596292481978,2.494335736354274,2.797
-117.99,2.7614,33.71,3.4558058925476605,5.253032928942807,2.375
-117.99,2.7865,33.71,3.703703703703704,4.173611111111111,2.167
-118.02,5.3886,33.71,5.933760683760684,2.572649572649573,3.319
-118.02,6.3047,33.7,6.591677503250975,3.2158647594278285,2.857
-118.02,4.4453,33.72,5.548306148055207,2.7628607277289836,2.678
-118.01,6.7418,33.73,6.952461799660441,2.99830220713073,3.025
-118.02,5.1384,33.73,6.048249763481552,2.595080416272469,3.369
-118.03,5.163,33.72,5.5,2.605708245243129,2.61
-118.04,4.6649,33.72,5.631703470031546,2.695583596214511,2.378
-117.99,3.8365,33.73,5.082125603864735,2.8526570048309177,2.509
-118.0,6.7395,33.73,7.929078014184397,2.868794326241135,3.428
-117.99,3.1912,33.73,3.8947368421052633,2.1664626682986534,2.208
-117.99,5.5514,33.72,6.618518518518519,2.966666666666667,2.557
-117.99,4.2875,33.72,5.235514018691589,2.7532710280373833,1.348
-117.99,3.628,33.72,4.477894736842106,2.816842105263158,1.885
-118.01,4.7515,33.71,5.260416666666667,2.4671474358974357,2.956
-118.01,7.248,33.7,6.557823129251701,2.9608843537414966,3.027
-118.01,11.5199,33.69,7.682926829268292,2.7398373983739837,5.00001
-117.99,4.625,33.7,4.671711292200233,2.3271245634458673,2.488
-117.99,5.3259,33.69,5.466666666666667,3.2814814814814817,2.164
-117.99,1.6705,33.69,3.1472081218274113,1.8286802030456852,3.5
-118.02,5.8623,33.71,5.972413793103448,2.72183908045977,2.878
-118.03,7.7854,33.7,7.854721549636804,3.0484261501210654,3.953
-118.03,6.0,33.71,6.31063829787234,3.1404255319148935,2.714
-118.07,9.5268,33.67,7.139275766016713,3.383008356545961,4.379
-118.04,4.7821,33.72,4.666666666666667,2.307372793354102,1.694
-118.05,4.1862,33.72,4.074695121951219,1.8170731707317072,1.889
-118.04,4.0238,33.72,3.849056603773585,1.9748427672955975,1.825
-118.09,5.883,33.7,4.907407407407407,2.3261316872427984,2.951
-118.04,6.0102,33.71,5.219765929778934,2.0871261378413526,3.969
-118.09,6.6188,33.75,6.567368421052632,2.7526315789473683,3.8
-118.1,4.7773,33.74,3.535460992907802,1.8829787234042552,4.0
-118.11,5.4011,33.75,5.385744234800838,1.6457023060796645,3.464
-118.11,4.8482,33.74,3.954692556634304,1.8284789644012944,5.00001
-118.09,4.6369,33.74,4.553133514986376,2.3732970027247955,4.222
-118.11,5.0926,33.75,5.1210191082802545,1.8853503184713376,3.905
-118.1,4.537,33.74,4.556989247311828,1.875268817204301,4.955
-118.1,4.6528,33.74,4.225806451612903,1.8161290322580643,4.571
-118.11,5.0476,33.73,3.7664670658682633,1.9311377245508985,5.00001
-118.1,4.2287,33.74,3.974609375,1.82421875,5.00001
-118.07,4.9044,33.72,4.881889763779528,2.0196850393700787,4.85
-118.07,5.1824,33.72,5.641148325358851,1.7655502392344498,5.00001
-118.09,8.7397,33.71,7.091370558375634,2.4923857868020303,5.00001
-118.06,5.7704,33.72,5.744974874371859,2.0339195979899496,5.00001
-118.05,8.8281,33.71,7.586837294332724,2.603290676416819,4.616
-118.06,9.8177,33.72,8.088180112570356,2.675422138836773,5.00001
-118.07,9.8346,33.73,6.013201320132013,2.122112211221122,4.017
-118.06,15.0001,33.72,8.35423197492163,3.0219435736677114,5.00001
-118.06,10.5424,33.73,7.598615916955017,2.577854671280277,5.00001
-118.08,7.1673,33.72,5.506811989100817,1.896457765667575,3.407
-118.05,5.0699,33.73,5.293361884368308,2.7858672376873663,2.661
-118.05,5.2589,33.72,4.6182266009852215,2.2167487684729066,2.261
-118.05,3.8038,33.72,4.574324324324325,1.908783783783784,1.745
-118.09,1.8015,33.77,3.5408163265306123,1.3137755102040816,0.62
-118.08,2.1944,33.77,4.523897058823529,1.7849264705882353,0.875
-118.08,2.2708,33.77,3.947058823529412,1.3019607843137255,0.675
-118.08,1.9074,33.77,4.26417704011065,1.3278008298755186,0.685
-118.08,1.4617,33.76,3.341708542713568,1.2445561139028476,0.469
-118.09,1.808,33.76,3.92512077294686,1.28743961352657,0.585
-118.09,1.7675,33.77,3.847092605886575,1.3129935391241925,0.613
-118.08,1.6111,33.76,3.6561338289962824,1.2862453531598512,0.543
-118.08,1.2813,33.76,3.182108626198083,1.1693290734824282,0.467
-118.08,2.0952,33.76,3.412903225806452,1.2451612903225806,0.713
-118.09,1.7208,33.77,3.669856459330143,1.350877192982456,0.675
-118.0,2.925,33.76,4.302752293577981,3.438073394495413,1.76
-118.01,4.525,33.75,5.184049079754601,3.4800613496932513,1.86
-118.0,2.7589,33.75,3.755434782608696,5.372282608695652,1.375
-118.0,6.394,33.74,7.438172043010753,3.086021505376344,3.167
-118.02,4.25,33.76,5.17825311942959,3.1746880570409983,2.148
-118.02,5.7157,33.75,6.292631578947368,3.36,2.312
-118.03,5.742,33.76,5.886075949367089,3.168354430379747,2.219
-118.04,7.0879,33.76,6.96969696969697,2.9562289562289563,3.388
-118.04,5.2001,33.75,6.118892508143323,2.1026058631921822,2.356
-118.04,5.3559,33.74,5.741496598639456,2.888888888888889,2.358
-118.02,6.128,33.74,6.457142857142857,3.295798319327731,2.482
-118.02,5.5599,33.73,6.21608040201005,3.185929648241206,2.341
-118.01,6.0609,33.74,6.582792207792208,2.9326298701298703,2.649
-117.98,3.8158,33.75,5.006476683937824,3.4585492227979273,1.8
-117.98,3.3438,33.75,4.6300366300366305,2.868131868131868,1.996
-117.99,3.0909,33.75,4.447368421052632,3.1435406698564594,1.844
-117.98,4.7404,33.74,5.553225806451613,3.640322580645161,2.075
-117.99,4.506,33.74,5.500676589986468,2.6522327469553453,2.4
-117.98,4.4261,33.74,5.619393939393939,2.8375757575757574,3.047
-117.99,4.375,33.73,5.318781725888325,2.4771573604060912,2.481
-117.98,6.6539,33.73,6.412121212121212,3.648484848484848,2.849
-117.99,3.1902,33.77,5.145098039215687,3.615686274509804,2.024
-117.98,4.0194,33.76,5.05503144654088,3.248427672955975,1.974
-117.99,3.369,33.76,4.378830083565459,3.763231197771588,1.909
-117.99,1.9439,33.76,3.6409155937052935,2.100143061516452,1.777
-117.99,3.3125,33.75,4.069986541049798,3.172274562584118,1.918
-117.98,2.1375,33.76,3.2763713080168775,4.194092827004219,1.5
-117.98,4.4545,33.76,4.497607655502392,2.313397129186603,1.925
-117.98,5.1345,33.75,5.5,3.607981220657277,2.106
-118.02,5.1507,33.77,6.257396449704142,3.707100591715976,2.075
-118.02,5.0091,33.77,5.883771929824562,3.3333333333333335,2.115
-118.02,3.6289,33.76,4.568831168831169,3.646753246753246,1.958
-118.01,5.422,33.77,5.253787878787879,3.371212121212121,2.041
-118.01,5.8362,33.77,6.511029411764706,3.6580882352941178,2.175
-118.01,3.9855,33.76,6.5362776025236595,3.9400630914826498,1.919
-118.01,2.2981,33.76,3.65982905982906,3.483760683760684,1.777
-118.0,3.4327,33.77,5.015151515151516,2.602272727272727,1.928
-118.0,3.0263,33.76,3.948207171314741,2.8406374501992033,1.942
-118.0,3.5139,33.77,5.265350877192983,2.5328947368421053,2.117
-118.0,2.9083,33.76,3.6482084690553744,3.198697068403909,1.792
-118.0,3.0625,33.76,3.74251497005988,3.1347305389221556,2.088
-118.03,3.0,33.77,4.587454764776839,1.8226779252110976,2.212
-118.02,5.2077,33.77,5.4766355140186915,2.1682242990654204,1.813
-118.03,5.635,33.77,6.802721088435374,2.993197278911565,2.189
-118.03,5.8053,33.77,6.4576271186440675,3.08135593220339,2.559
-118.03,5.0866,33.76,6.1954261954261955,2.8482328482328483,2.235
-118.04,7.1572,33.76,7.705882352941177,3.079696394686907,2.949
-118.03,5.8914,33.79,5.938616071428571,3.2723214285714284,2.376
-118.03,4.1548,33.79,5.222585924713584,2.811783960720131,2.166
-118.01,5.4372,33.79,6.227848101265823,3.232911392405063,2.232
-118.02,5.5446,33.78,6.092057761732852,3.166064981949458,2.289
-118.01,5.9357,33.78,5.8584070796460175,2.566371681415929,2.074
-118.03,5.1061,33.78,6.714765100671141,2.8053691275167787,2.575
-118.01,6.0,33.78,6.281501340482574,3.1260053619302948,2.331
-118.03,6.6453,33.78,6.618249534450651,2.97951582867784,2.701
-118.04,5.8426,33.78,6.4007029876977155,2.8523725834797893,2.594
-118.04,5.7705,33.78,6.494755244755245,2.867132867132867,2.471
-118.08,6.0553,33.8,6.218274111675127,2.4653130287648053,3.694
-118.07,7.1221,33.8,6.930417495029821,2.606361829025845,3.845
-118.08,7.6144,33.79,7.171717171717172,2.845959595959596,3.762
-118.09,6.6137,33.78,7.25,2.8783783783783785,3.427
-118.07,5.8283,33.79,7.005665722379604,2.7393767705382435,3.624
-118.09,6.6312,33.79,6.791332263242376,2.7191011235955056,3.601
-118.08,5.5767,33.78,6.609826589595376,3.03757225433526,3.72
-118.08,6.9324,33.78,6.954106280193237,2.678743961352657,3.647
-118.08,5.0102,33.78,5.892580287929126,2.1805094130675524,3.401
-118.02,6.1142,33.79,6.361638361638362,3.277722277722278,2.404
-118.01,5.7837,33.79,6.607940446650124,3.7196029776674937,2.58
-118.02,5.875,33.8,10.5,4.0,1.938
-118.02,8.4952,33.8,6.89044289044289,3.2144522144522143,3.596
-118.01,5.32,33.8,6.186153846153847,2.289230769230769,2.195
-118.05,8.7015,33.78,7.519823788546256,2.801762114537445,3.909
-118.05,6.0,33.78,7.760598503740648,2.7381546134663344,3.535
-118.05,6.6264,33.78,7.226993865030675,2.874233128834356,3.591
-118.06,7.3463,33.78,7.482439926062846,3.0258780036968576,3.556
-118.04,5.0261,33.8,5.640756302521009,2.8550420168067228,2.451
-118.06,4.8,33.8,4.60377358490566,2.547169811320755,1.969
-118.07,6.4288,33.79,7.0752,3.0976,3.207
-118.06,4.1379,33.8,4.683168316831683,2.512376237623762,2.125
-118.06,3.6217,33.8,4.536184210526316,3.0822368421052633,1.953
-118.07,3.6442,33.8,4.584586466165414,2.1823308270676693,1.931
-118.05,3.2465,33.79,5.8769716088328074,3.9747634069400632,2.774
-118.04,4.5395,33.84,5.866253321523472,2.828166519043401,2.56
-118.05,6.983,33.84,7.477064220183486,3.5091743119266057,3.297
-118.04,4.6681,33.83,6.050802139037433,3.098930481283422,3.207
-118.04,5.844,33.82,6.334876543209877,3.197530864197531,2.739
